Support .NET namespace,Support .NET type name,AndroidX .NET namespace,AndroidX .NET type name,Support .NET assembly,AndroidX .NET assembly,Support Java package,Support Java class,AndroidX Java package,AndroidX Java class,Messages
Android.Support.V4.App,SupportActivity,AndroidX.Core.App,ComponentActivity,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,SupportActivity,androidx.core.app,ComponentActivity,
Android.Support.V4.App,SupportActivity.ExtraData,AndroidX.Core.App,ComponentActivity.ExtraData,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,SupportActivity.ExtraData,androidx.core.app,ComponentActivity.ExtraData,
Android.Support.V4.App,ShareCompat,AndroidX.Core.App,ShareCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,ShareCompat,androidx.core.app,ShareCompat,
Android.Support.V4.App,ShareCompat.IntentBuilder,AndroidX.Core.App,ShareCompat.IntentBuilder,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,ShareCompat.IntentBuilder,androidx.core.app,ShareCompat.IntentBuilder,
Android.Support.V4.App,ShareCompat.IntentReader,AndroidX.Core.App,ShareCompat.IntentReader,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,ShareCompat.IntentReader,androidx.core.app,ShareCompat.IntentReader,
Android.Support.V4.App,TaskStackBuilder,AndroidX.Core.App,TaskStackBuilder,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,TaskStackBuilder,androidx.core.app,TaskStackBuilder,
Android.Support.V4.App,TaskStackBuilder.ISupportParentable,AndroidX.Core.App,TaskStackBuilder.ISupportParentable,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,TaskStackBuilder.SupportParentable,androidx.core.app,TaskStackBuilder.SupportParentable,
Android.Support.V4.App,TaskStackBuilder.ISupportParentableInvoker,AndroidX.Core.App,TaskStackBuilder.ISupportParentableInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,TaskStackBuilder.SupportParentable,androidx.core.app,TaskStackBuilder.SupportParentable,
Android.Support.V4.App,CoreComponentFactory,AndroidX.Core.App,CoreComponentFactory,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,CoreComponentFactory,androidx.core.app,CoreComponentFactory,
Android.Support.V4.App,CoreComponentFactory.ICompatWrapped,AndroidX.Core.App,CoreComponentFactory.ICompatWrapped,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,CoreComponentFactory.CompatWrapped,androidx.core.app,CoreComponentFactory.CompatWrapped,
Android.Support.V4.App,CoreComponentFactory.ICompatWrappedInvoker,AndroidX.Core.App,CoreComponentFactory.ICompatWrappedInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,CoreComponentFactory.CompatWrapped,androidx.core.app,CoreComponentFactory.CompatWrapped,
Android.Support.V4.App,ServiceCompat,AndroidX.Core.App,ServiceCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,ServiceCompat,androidx.core.app,ServiceCompat,
Android.Support.V4.App,ServiceCompat.IStopForegroundFlags,AndroidX.Core.App,ServiceCompat.IStopForegroundFlags,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,ServiceCompat.StopForegroundFlags,androidx.core.app,ServiceCompat.StopForegroundFlags,
Android.Support.V4.App,ServiceCompat.IStopForegroundFlagsInvoker,AndroidX.Core.App,ServiceCompat.IStopForegroundFlagsInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,ServiceCompat.StopForegroundFlags,androidx.core.app,ServiceCompat.StopForegroundFlags,
Android.Support.V4.App,AppComponentFactory,AndroidX.Core.App,AppComponentFactory,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,AppComponentFactory,androidx.core.app,AppComponentFactory,
Android.Support.V4.App,NotificationManagerCompat,AndroidX.Core.App,NotificationManagerCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,NotificationManagerCompat,androidx.core.app,NotificationManagerCompat,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.core.app.NotificationManagerCompat.Task.
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.core.app.NotificationManagerCompat.Task.
Android.Support.V4.App,NavUtils,AndroidX.Core.App,NavUtils,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.app,NavUtils,androidx.core.app,NavUtils,
Android.Support.V4.Widget,CompoundButtonCompat,AndroidX.Core.Widget,CompoundButtonCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,CompoundButtonCompat,androidx.core.widget,CompoundButtonCompat,
Android.Support.V4.Widget,ContentLoadingProgressBar,AndroidX.Core.Widget,ContentLoadingProgressBar,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,ContentLoadingProgressBar,androidx.core.widget,ContentLoadingProgressBar,
Android.Support.V4.Widget,ListViewAutoScrollHelper,AndroidX.Core.Widget,ListViewAutoScrollHelper,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,ListViewAutoScrollHelper,androidx.core.widget,ListViewAutoScrollHelper,
Android.Support.V4.Widget,ITintableCompoundButton,AndroidX.Core.Widget,ITintableCompoundButton,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,TintableCompoundButton,androidx.core.widget,TintableCompoundButton,
Android.Support.V4.Widget,ITintableCompoundButtonInvoker,AndroidX.Core.Widget,ITintableCompoundButtonInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,TintableCompoundButton,androidx.core.widget,TintableCompoundButton,
Android.Support.V4.Widget,NestedScrollView,AndroidX.Core.Widget,NestedScrollView,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,NestedScrollView,androidx.core.widget,NestedScrollView,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.core.widget.NestedScrollView.AccessibilityDelegate.
Android.Support.V4.Widget,NestedScrollView.IOnScrollChangeListener,AndroidX.Core.Widget,NestedScrollView.IOnScrollChangeListener,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,NestedScrollView.OnScrollChangeListener,androidx.core.widget,NestedScrollView.OnScrollChangeListener,
Android.Support.V4.Widget,NestedScrollView.IOnScrollChangeListenerInvoker,AndroidX.Core.Widget,NestedScrollView.IOnScrollChangeListenerInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,NestedScrollView.OnScrollChangeListener,androidx.core.widget,NestedScrollView.OnScrollChangeListener,
Android.Support.V4.Widget,NestedScrollView.ScrollChangeEventArgs,AndroidX.Core.Widget,NestedScrollView.ScrollChangeEventArgs,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,,,,,
Android.Support.V4.Widget,NestedScrollView.IOnScrollChangeListenerImplementor,AndroidX.Core.Widget,NestedScrollView.IOnScrollChangeListenerImplementor,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,mono.android.support.v4.widget,NestedScrollView_OnScrollChangeListenerImplementor,mono.androidx.core.widget,NestedScrollView_OnScrollChangeListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.core.widget.NestedScrollView.SavedState.
Android.Support.V4.Widget,AutoSizeableTextView,AndroidX.Core.Widget,AutoSizeableTextView,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,AutoSizeableTextView,androidx.core.widget,AutoSizeableTextView,
Android.Support.V4.Widget,AutoSizeableTextViewConsts,AndroidX.Core.Widget,AutoSizeableTextViewConsts,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,AutoSizeableTextView,androidx.core.widget,AutoSizeableTextView,
Android.Support.V4.Widget,IAutoSizeableTextView,AndroidX.Core.Widget,IAutoSizeableTextView,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,AutoSizeableTextView,androidx.core.widget,AutoSizeableTextView,
Android.Support.V4.Widget,IAutoSizeableTextViewInvoker,AndroidX.Core.Widget,IAutoSizeableTextViewInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,AutoSizeableTextView,androidx.core.widget,AutoSizeableTextView,
Android.Support.V4.Widget,EdgeEffectCompat,AndroidX.Core.Widget,EdgeEffectCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,EdgeEffectCompat,androidx.core.widget,EdgeEffectCompat,
Android.Support.V4.Widget,ITintableImageSourceView,AndroidX.Core.Widget,ITintableImageSourceView,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,TintableImageSourceView,androidx.core.widget,TintableImageSourceView,
Android.Support.V4.Widget,ITintableImageSourceViewInvoker,AndroidX.Core.Widget,ITintableImageSourceViewInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,TintableImageSourceView,androidx.core.widget,TintableImageSourceView,
Android.Support.V4.Widget,ScrollerCompat,AndroidX.Core.Widget,ScrollerCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,ScrollerCompat,androidx.core.widget,ScrollerCompat,
Android.Support.V4.Widget,PopupWindowCompat,AndroidX.Core.Widget,PopupWindowCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,PopupWindowCompat,androidx.core.widget,PopupWindowCompat,
Android.Support.V4.Widget,ListViewCompat,AndroidX.Core.Widget,ListViewCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,ListViewCompat,androidx.core.widget,ListViewCompat,
Android.Support.V4.Widget,TextViewCompat,AndroidX.Core.Widget,TextViewCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,TextViewCompat,androidx.core.widget,TextViewCompat,
Android.Support.V4.Widget,TextViewCompat.IAutoSizeTextType,AndroidX.Core.Widget,TextViewCompat.IAutoSizeTextType,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,TextViewCompat.AutoSizeTextType,androidx.core.widget,TextViewCompat.AutoSizeTextType,
Android.Support.V4.Widget,TextViewCompat.IAutoSizeTextTypeInvoker,AndroidX.Core.Widget,TextViewCompat.IAutoSizeTextTypeInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,TextViewCompat.AutoSizeTextType,androidx.core.widget,TextViewCompat.AutoSizeTextType,
Android.Support.V4.Widget,ListPopupWindowCompat,AndroidX.Core.Widget,ListPopupWindowCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,ListPopupWindowCompat,androidx.core.widget,ListPopupWindowCompat,
Android.Support.V4.Widget,PopupMenuCompat,AndroidX.Core.Widget,PopupMenuCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,PopupMenuCompat,androidx.core.widget,PopupMenuCompat,
Android.Support.V4.Widget,AutoScrollHelper,AndroidX.Core.Widget,AutoScrollHelper,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,AutoScrollHelper,androidx.core.widget,AutoScrollHelper,
Android.Support.V4.Widget,AutoScrollHelperInvoker,AndroidX.Core.Widget,AutoScrollHelperInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,AutoScrollHelper,androidx.core.widget,AutoScrollHelper,
Android.Support.V4.Widget,ImageViewCompat,AndroidX.Core.Widget,ImageViewCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.widget,ImageViewCompat,androidx.core.widget,ImageViewCompat,
Android.Support.V4.View,AccessibilityDelegateCompat,AndroidX.Core.View,AccessibilityDelegateCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,AccessibilityDelegateCompat,androidx.core.view,AccessibilityDelegateCompat,
Android.Support.V4.View,MotionEventCompat,AndroidX.Core.View,MotionEventCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,MotionEventCompat,androidx.core.view,MotionEventCompat,
Android.Support.V4.View,ActionProvider,AndroidX.Core.View,ActionProvider,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,ActionProvider,androidx.core.view,ActionProvider,
Android.Support.V4.View,ActionProvider.ISubUiVisibilityListener,AndroidX.Core.View,ActionProvider.ISubUiVisibilityListener,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,ActionProvider.SubUiVisibilityListener,androidx.core.view,ActionProvider.SubUiVisibilityListener,
Android.Support.V4.View,ActionProvider.ISubUiVisibilityListenerInvoker,AndroidX.Core.View,ActionProvider.ISubUiVisibilityListenerInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,ActionProvider.SubUiVisibilityListener,androidx.core.view,ActionProvider.SubUiVisibilityListener,
Android.Support.V4.View,ActionProvider.SubUiVisibilityEventArgs,AndroidX.Core.View,ActionProvider.SubUiVisibilityEventArgs,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,,,,,
Android.Support.V4.View,ActionProvider.ISubUiVisibilityListenerImplementor,AndroidX.Core.View,ActionProvider.ISubUiVisibilityListenerImplementor,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,mono.android.support.v4.view,ActionProvider_SubUiVisibilityListenerImplementor,mono.androidx.core.view,ActionProvider_SubUiVisibilityListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V4.View,ActionProvider.IVisibilityListener,AndroidX.Core.View,ActionProvider.IVisibilityListener,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,ActionProvider.VisibilityListener,androidx.core.view,ActionProvider.VisibilityListener,
Android.Support.V4.View,ActionProvider.IVisibilityListenerInvoker,AndroidX.Core.View,ActionProvider.IVisibilityListenerInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,ActionProvider.VisibilityListener,androidx.core.view,ActionProvider.VisibilityListener,
Android.Support.V4.View,ActionProvider.VisibilityEventArgs,AndroidX.Core.View,ActionProvider.VisibilityEventArgs,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,,,,,
Android.Support.V4.View,ActionProvider.IVisibilityListenerImplementor,AndroidX.Core.View,ActionProvider.IVisibilityListenerImplementor,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,mono.android.support.v4.view,ActionProvider_VisibilityListenerImplementor,mono.androidx.core.view,ActionProvider_VisibilityListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V4.View,ActionProviderInvoker,AndroidX.Core.View,ActionProviderInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,ActionProvider,androidx.core.view,ActionProvider,
Android.Support.V4.View,INestedScrollingChild,AndroidX.Core.View,INestedScrollingChild,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,NestedScrollingChild,androidx.core.view,NestedScrollingChild,
Android.Support.V4.View,INestedScrollingChildInvoker,AndroidX.Core.View,INestedScrollingChildInvoker,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,NestedScrollingChild,androidx.core.view,NestedScrollingChild,
Android.Support.V4.View,DisplayCutoutCompat,AndroidX.Core.View,DisplayCutoutCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,DisplayCutoutCompat,androidx.core.view,DisplayCutoutCompat,
Android.Support.V4.View,MarginLayoutParamsCompat,AndroidX.Core.View,MarginLayoutParamsCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,MarginLayoutParamsCompat,androidx.core.view,MarginLayoutParamsCompat,
Android.Support.V4.View,InputDeviceCompat,AndroidX.Core.View,InputDeviceCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,InputDeviceCompat,androidx.core.view,InputDeviceCompat,
Android.Support.V4.View,NestedScrollingParentHelper,AndroidX.Core.View,NestedScrollingParentHelper,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,NestedScrollingParentHelper,androidx.core.view,NestedScrollingParentHelper,
Android.Support.V4.View,ScaleGestureDetectorCompat,AndroidX.Core.View,ScaleGestureDetectorCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,ScaleGestureDetectorCompat,androidx.core.view,ScaleGestureDetectorCompat,
Android.Support.V4.View,ViewPropertyAnimatorCompat,AndroidX.Core.View,ViewPropertyAnimatorCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,ViewPropertyAnimatorCompat,androidx.core.view,ViewPropertyAnimatorCompat,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.core.view.ViewPropertyAnimatorCompat.ViewPropertyAnimatorListenerApi14.
Android.Support.V4.View,ViewPropertyAnimatorListenerAdapter,AndroidX.Core.View,ViewPropertyAnimatorListenerAdapter,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,ViewPropertyAnimatorListenerAdapter,androidx.core.view,ViewPropertyAnimatorListenerAdapter,
Android.Support.V4.View,NestedScrollingChildHelper,AndroidX.Core.View,NestedScrollingChildHelper,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,NestedScrollingChildHelper,androidx.core.view,NestedScrollingChildHelper,
Android.Support.V4.View,WindowInsetsCompat,AndroidX.Core.View,WindowInsetsCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,WindowInsetsCompat,androidx.core.view,WindowInsetsCompat,
Android.Support.V4.View,MenuCompat,AndroidX.Core.View,MenuCompat,Xamarin.Android.Support.Compat,Xamarin.AndroidX.Core,android.support.v4.view,MenuCompat,androidx.core.view,MenuCompat,
